SKU,Title,Description,Category_Internal,FB_Category,Price,Quantity,Condition,Brand,MPN,Website_Price,FBM_Price,Image_URL,Additional_Images,Tags,Invoice_Number,Item_Number
SKU0150,"Disposable Stretchable Headband with Closure, 48 Ct.","Disposable Stretchable Headband with Closure, 48 Ct. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,Other,11.94,1,New – Open Box,Disposable Stretchable Headband,SKU0150,11.94,11.94,,,Miscellaneous,101624-3501-194089,627
SKU0151,"WaitfairyWomens Pants Light Grey, Size Large","WaitfairyWomens Pants Light Grey, Size Large Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.",Lighting & Electrical,Other,6.0,1,New – Open Box,WaitfairyWomens Pants Light,SKU0151,6.0,6.0,,,Lighting & Electrical,101624-3501-194089,649
SKU0152,KIKIBERRY Womens Sleeveless Active Tank Tops,KIKIBERRY Womens Sleeveless Active Tank Tops Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Other,10.49,1,New – Open Box,KIKIBERRY Womens Sleeveless,SKU0152,10.49,10.49,,,Miscellaneous,101624-3501-194089,650
SKU0153,Tie Dye Printed Sleepwear Size Large,Tie Dye Printed Sleepwear Size Large Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Other,6.0,1,New – Open Box,Tie Dye Printed,SKU0153,6.0,6.0,,,Miscellaneous,101624-3501-194089,653
SKU0154,Amazon Essentials Mens Sherpa Lined Full-Zip Hooded,Amazon Essentials Mens Sherpa Lined Full-Zip Hooded Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Other,28.0,1,New – Open Box,Amazon Essentials Mens,SKU0154,28.0,28.0,,,Miscellaneous,101624-3501-194089,663
SKU0155,LETDIOSTO Women's Top Shirt Caramel Large,LETDIOSTO Women's Top Shirt Caramel Large Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",1.5,1,New – Open Box,LETDIOSTO Women's Top,SKU0155,1.5,1.5,,,Apparel,101624-3501-194089,672
SKU0156,"Dealmed 6"" Cotton-Tipped Wood Applicators – 200 Sterile","Dealmed 6"" Cotton-Tipped Wood Applicators – 200 Sterile Category: Pet Supplies. Condition: New (Open Box) unless otherwise noted.",Pet Supplies,Pet Supplies,6.29,1,New – Open Box,"Dealmed 6"" Cotton",SKU0156,6.29,6.29,,,Pet Supplies,101624-3501-194089,673
SKU0157,"Soiiw Nail Tool Sterilizer Box, Plastic Sterilization Tray","Soiiw Nail Tool Sterilizer Box, Plastic Sterilization Tray Category: Tools & Hardware. Condition: New (Open Box) unless otherwise noted.",Tools & Hardware,Tools & Home Improvement,6.29,1,New – Open Box,Soiiw Nail Tool,SKU0157,6.29,6.29,,,Tools & Hardware,101624-3501-194089,677
SKU0158,"NICEBIRDIE Nose Hair Trimmer for Men Women, USB","NICEBIRDIE Nose Hair Trimmer for Men Women, USB Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,Other,9.09,1,New – Open Box,NICEBIRDIE Nose Hair,SKU0158,9.09,9.09,,,Miscellaneous,101624-3501-194089,684
SKU0137,Dasbecan Hyundai Elantra Passenger Headlight,Dasbecan Hyundai Elantra Passenger Headlight Category: Automotive. Condition: New (Open Box) unless otherwise noted.,Automotive,Auto Parts & Accessories,1.5,1,New – Open Box,Dasbecan Hyundai Elantra,SKU0137,1.5,1.5,,,Automotive,101824-3501-194464,637
SKU0138,Floor Mats for Suburban 7 ZUO,Floor Mats for Suburban 7 ZUO Category: Automotive. Condition: New (Open Box) unless otherwise noted.,Automotive,Auto Parts & Accessories,1.5,1,New – Open Box,Floor Mats for,SKU0138,1.5,1.5,,,Automotive,101824-3501-194464,672
SKU0139,Popilush Shapewear Tummy Control Thong Bodysuit Plus,Popilush Shapewear Tummy Control Thong Bodysuit Plus Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Other,3.0,1,New – Open Box,Popilush Shapewear Tummy,SKU0139,3.0,3.0,,,Miscellaneous,101824-3501-194464,676
SKU0140,SANTINY Women's High Waisted Swim Shorts with Pockets,SANTINY Women's High Waisted Swim Shorts with Pockets Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",18.89,1,New – Open Box,SANTINY Women's High,SKU0140,18.89,18.89,,,Apparel,101824-3501-194464,680
SKU0141,CUPSHE Women's Tankini Sets Two Piece Swimsuit Halter,CUPSHE Women's Tankini Sets Two Piece Swimsuit Halter Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",24.49,1,New – Open Box,CUPSHE Women's Tankini,SKU0141,24.49,24.49,,,Apparel,101824-3501-194464,681
SKU0142,Floral Dress,Floral Dress Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",3.0,1,New – Open Box,Floral Dress,SKU0142,3.0,3.0,,,Apparel,101824-3501-194464,683
SKU0143,2XL Bathing Suit Top,2XL Bathing Suit Top Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Other,1.5,1,New – Open Box,2XL Bathing Suit,SKU0143,1.5,1.5,,,Miscellaneous,101824-3501-194464,684
SKU0144,BMJL Women's Bikini Sets V Neck High Waisted Swimsuits,BMJL Women's Bikini Sets V Neck High Waisted Swimsuits Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",26.59,1,New – Open Box,BMJL Women's Bikini,SKU0144,26.59,26.59,,,Apparel,101824-3501-194464,686
SKU0145,Remidoo Women's Casual Puff Short Sleeve Top Crewneck,Remidoo Women's Casual Puff Short Sleeve Top Crewneck Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",20.29,1,New – Open Box,Remidoo Women's Casual,SKU0145,20.29,20.29,,,Apparel,101824-3501-194464,689
SKU0146,Water Bottle Carrier with Strap,Water Bottle Carrier with Strap Category: Pet Supplies. Condition: New (Open Box) unless otherwise noted.,Pet Supplies,Pet Supplies,9.79,1,New – Open Box,Water Bottle Carrier,SKU0146,9.79,9.79,,,Pet Supplies,101824-3501-194464,690
SKU0147,22-Inch Ceiling Fan,22-Inch Ceiling Fan Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.,Lighting & Electrical,Other,3.0,1,New – Open Box,22,SKU0147,3.0,3.0,,,Lighting & Electrical,101824-3501-194464,714
SKU0148,"SHECUTE Zebra Roller Shade, Light Gray","SHECUTE Zebra Roller Shade, Light Gray Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.",Lighting & Electrical,Other,3.0,1,New – Open Box,SHECUTE Zebra Roller,SKU0148,3.0,3.0,,,Lighting & Electrical,101824-3501-194464,724
SKU0135,"Moon Ski Helmet Snowboard Helmet, Purple","Moon Ski Helmet Snowboard Helmet, Purple Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,Other,1.5,1,New – Open Box,Moon Ski Helmet,SKU0135,1.5,1.5,,,Miscellaneous,102424-3501-195253,543
SKU0136,EcoSmart 75-Watt Equivalent PAR30 Dimmable Flood LED,EcoSmart 75-Watt Equivalent PAR30 Dimmable Flood LED Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.,Lighting & Electrical,Other,9.79,1,New – Open Box,EcoSmart 75,SKU0136,9.79,9.79,,,Lighting & Electrical,102424-3501-195253,566
SKU0134,Bessey Drop Forged C-Clamp 2 Inch Capacity 1-1/2 Inch,Bessey Drop Forged C-Clamp 2 Inch Capacity 1-1/2 Inch Category: Tools & Hardware. Condition: New (Open Box) unless otherwise noted.,Tools & Hardware,Tools & Home Improvement,2.44,1,New – Open Box,Bessey Drop Forged,SKU0134,2.44,2.44,,,Tools & Hardware,120624-3501-201435,27
SKU0133,Enbrighten Dimmable Motion-Sensing/Touch-Activated LED,"Enbrighten Dimmable Motion-Sensing/Touch-Activated LED Light Premium task light - enjoy the future of home lighting with this fully dimmable, ultra-bright light - perfect as a wall sconce, cabinet light, handheld utility light and more Motion and touch activated - use the on/auto/off button with a simple touch, choosing between constant illumination or motion activation Effortless installation - mount your task light with the included screws and anchors for permanent placement, attach it to any metallic surface with the built-in magnet backing or set it anywhere using the kickstand Wire-free operation - powered by 6 AA batteries (not included), this product keeps things simple by eliminating any need for complicated wiring - it also saves energy by deactivating after 60-minute in the on setting Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.",Lighting & Electrical,Other,16.08,1,NEW,Enbrighten Dimmable Motion,SKU0133,16.08,16.08,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15354059/237-a086eb34-5a6f-4064-8a4e-9ad939a503b1.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15354059/237_1-e84666f7-7325-44b1-ad5f-87e4fa45b4c7.jpg,Lighting & Electrical,011625-3501-206695,237
SKU0120,"LazBlinds No Tools No Drill 1"" Vinyl Mini Blinds, Cordless","LazBlinds No Tools No Drill 1"" Vinyl Mini Blinds, Cordless Blinds for Windows, Light Filtering Horizontal Window Blinds & Shades, 30 1/2"" W x 64"" H, Grey Inside Mount ONLY For better internal installation, blinds width will 2/5"" narrower Actual Blinds Size is 30 1/10"" W x 64"" H, the unique spring rod can extend 1 inch in total, allow the blind to fit for window width 30 1 inch, blind height can adjust from 0"" to 64"" (Pls Note) Minimum 1 1/5"" depth of window frame required for inside mount No Drill Blinds: LazBlinds patented technology No Tools-No Drill system allow it no need to drill any holes on your window frame, perfect for Renter, Landlord, and Home Buyer Easy to Install in 30 seconds Cordless Blinds for Windows: Simply hold the bottom rail to lift or lower the blind down No more exposed dangling cords Providing a more modern and cleaner appearance to every room and a safe environment for home with pets and kids Light Filtering: Switch between light filtering or room darkening by using the twisting wand The tilt wand makes slats 180 degree turning to control light, block UV rays and provide privacy Perfect for living room, family room, bedroom, bathroom Fit All Kinds of Walls, like woodiness metope, tile marble, concrete wall and rough tile Won’t Fall Off: The Metal Top Rail can afford maximum 30kg, absolutely safe to use Category: Tools & Hardware. Condition: New (Open Box) unless otherwise noted.",Tools & Hardware,Tools & Home Improvement,29.74,1,NEW,LazBlinds No Tools,SKU0120,29.74,29.74,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360356/402-a31481b7-fa69-43ed-83b0-aaab53e8b9ca.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360356/402_1-94f019c1-f1ec-4dec-9b58-1fea82a629a9.jpg,Tools & Hardware,011825-3501-206970,402
SKU0121,"Room Essentials Storage Basket 18""x14""x9 3/4""","Room Essentials Storage Basket 18""x14""x9 3/4"" Item Qty Bid Amount Premium Fee Tax Total Category: Home Decor. Condition: New (Open Box) unless otherwise noted.",Home Decor,Home & Garden,9.09,1,NEW,Room Essentials Storage,SKU0121,9.09,9.09,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360368/414_1-94d33c14-b705-4906-b8f9-1faaee3a822e.jpg,,Home Decor,011825-3501-206970,414
SKU0122,Men's Relaxed Fit Long Sleeve Scoop Thermal Underwear,Men's Relaxed Fit Long Sleeve Scoop Thermal Underwear Shirt - Goodfellow & Co™ Size Large Thermal underwear shirt in a solid hue Cotton-recycled polyester blend fabric Midweight construction Scoop neckline At-waist length Ribbed cuffs Tagless design Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,"Clothing, Shoes & Accessories",7.0,1,NEW,Men's Relaxed Fit,SKU0122,7.0,7.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360380/426-10578e26-74cd-4708-b76c-97911d1cd92a.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360380/426_1-384e5edb-e7ce-4d03-8cf0-beb42316561c.jpg,Miscellaneous,011825-3501-206970,426
SKU0123,Women's Crewneck Pullover Sweater - A New Day™,"Women's Crewneck Pullover Sweater - A New Day™ Long-sleeve jersey sweater Midweight fabric blend of viscose, recycled polyester and nylon Crewneck Ribbed edges Mid-length hem Regular fit Item Qty Bid Amount Premium Fee Tax Total Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",17.5,1,NEW,Women's Crewneck Pullover,SKU0123,17.5,17.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360381/427-eb8ec75a-7967-4f1d-b3de-ace703fc8eac.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360381/427_1-36ff6362-b191-4017-90fe-695a23837cc1.jpg,Apparel,011825-3501-206970,427
SKU0124,Women's High-Rise Tapered Joggers - Wild Fable™ Size,"Women's High-Rise Tapered Joggers - Wild Fable™ Size Large High-rise joggers in solid color Midweight, stretchy cotton blend Elasticized waistband with drawstring Tapered leg with a relaxed fit Elastic-cinched ankles Side pockets Recycled polyester Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",17.5,1,NEW,Women's High,SKU0124,17.5,17.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360382/428-9d7f9f3f-813f-4b1f-9dae-515455e709a7.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360382/428_1-79355c52-a11d-48b3-81b4-815d3031851c.jpg,Apparel,011825-3501-206970,428
SKU0124,Women's High-Rise Tapered Joggers - Wild Fable™ Size,"Women's High-Rise Tapered Joggers - Wild Fable™ Size Large High-rise joggers in solid color Midweight, stretchy cotton blend Elasticized waistband with drawstring Tapered leg with a relaxed fit Elastic-cinched ankles Side pockets Recycled polyester Item Qty Bid Amount Premium Fee Tax Total Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",17.5,1,NEW,Women's High,SKU0124,17.5,17.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360383/429-c5f9a6d6-6610-417b-93d3-58a1448b4310.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360383/429_1-196c5976-d859-4bfa-a857-d9e6dd91031f.jpg,Apparel,011825-3501-206970,429
SKU0125,Women's High-Rise 90's Straight Jeans - Universal Thread™,Women's High-Rise 90's Straight Jeans - Universal Thread™ Size 12 Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",25.2,1,NEW,Women's High,SKU0125,25.2,25.2,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360795/439-95b9e4ce-1242-4507-a402-89eb028a32fa.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360795/439_1-d080292c-b5d9-4394-a55f-db13979c16b1.jpg,Apparel,011825-3501-206970,439
SKU0126,"Universal Thread Super Stretch Skinny Jeans, Size 14S","Universal Thread Super Stretch Skinny Jeans, Size 14S No additional description provided in the invoice. Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",6.14,1,NEW,Universal Thread Super,SKU0126,6.14,6.14,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360796/440_1-be9ae78d-abc4-4389-98ca-2e984c83ccf7.jpg,,Apparel,011825-3501-206970,440
SKU0127,Women's Leisure Studio Mid-Rise Knit Straight Leg,Women's Leisure Studio Mid-Rise Knit Straight Leg Sweatpants - Universal Thread™ Size Large Universal Thread mid-rise straight-leg sweatpants Cotton-blend fabric Straight leg with a regular fit Full elastic waistband Side seam pocket Recycled polyester Item Qty Bid Amount Premium Fee Tax Total Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,"Clothing, Shoes & Accessories",17.5,1,NEW,Women's Leisure Studio,SKU0127,17.5,17.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360813/457-6a8277a7-5664-492e-b793-5577deb74750.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360813/457_1-6a8a7e60-d3f1-4e3d-a435-653d48de3ab3.jpg,Miscellaneous,011825-3501-206970,457
SKU0128,"Set of 2 Spritz 10"" Metallic Cake Serving Stand","Set of 2 Spritz 10"" Metallic Cake Serving Stand Round cake stand is perfect for displaying and serving baked goods Made with shiny metal with a pedestal base 10in cake stand easily accommodates cake, cupcakes, pies and other desserts Great for all your celebrations Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,General Merchandise,14.0,1,NEW,Set of 2,SKU0128,14.0,14.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360814/458-346cfbb1-192f-4c8b-af89-f6f7f1ef46fd.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360814/458_1-f432f587-4e34-47b6-9cb4-f0c58a8ebebe.jpg,Miscellaneous,011825-3501-206970,458
SKU0129,Isotoner Microsuede Gloves - S/M,Isotoner Microsuede Gloves - S/M Keep a firm grip on everything you're juggling with the non-slip palm Maximum flexibility and stretch with the classic look of iconic spandex material Perfect for outdoor activities and on-the-go lifestyles Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",17.49,1,NEW,Isotoner Microsuede Gloves,SKU0129,17.49,17.49,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360824/468-9a11cb8d-4065-429b-b15f-b5ace7ce9c4f.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360824/468_1-07a971bb-d58f-4ef0-be11-56ef77bd6116.jpg,Apparel,011825-3501-206970,468
SKU0130,Set of 2 Range Kleen 2pk Universal Chrome Drip Bowls,"Set of 2 Range Kleen 2pk Universal Chrome Drip Bowls Item Qty Bid Amount Premium Fee Tax Total 2 Pack includes one small and one large drip bowl Catches drips, spills and crumbs Clean up is easy, wipe away messes with a damp cloth Saves energy by reflecting heat toward cooking elements, saving your range energy Fits all electric ranges with plug-in elements Provides a safer cooking experience, a level fit ensures pots and pans will not rock on the stove No tools required to install Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,Tools & Home Improvement,12.59,1,NEW,Set of 2,SKU0130,12.59,12.59,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360826/470-eb4b6835-78f4-443f-87fe-b331eb3238e9.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15360826/470_1-b9d2abe6-bbbf-4b16-8147-98a4d3bd5d9d.jpg,Miscellaneous,011825-3501-206970,470
SKU0131,Set of 2 Modway High Back White Chairs,Set of 2 Modway High Back White Chairs No additional description provided in the invoice. Category: Furniture. Condition: New (Open Box) unless otherwise noted.,Furniture,Furniture,9.0,1,NEW,Set of 2,SKU0131,9.0,9.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15361131/475-e5afad5d-0c25-4b2e-8638-312b20aa3326.jpg,,Furniture,011825-3501-206970,475
